Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue INR,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Keyword ID,Store Reinstall,Device Download Time,Deeplink URL,OAID,Install App Store,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
,,2020-04-27 13:30:43,2020-04-27 13:30:43,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,HR,Palwal,136131,356001,106.192.158.3,false,airtel,airtel,English,1587974436864-7540700294487813383,136c1bb2-3522-41af-a065-6bc24db3f0f9,,,,,,android,samsung-SM-A507FN,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A507FN Build/QP1A.190711.020),,,,,2020-04-27 08:00:43.701,,,,,,
,,2020-04-26 02:48:31,2020-04-26 02:48:31,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TG,Hyderabad,500015,356006,106.208.46.57,false,JIO,airtel,English,1587849505519-7712267267886141336,95f73ac4-c72e-4f8f-b9c1-10a2b92e1ff4,,,,,,android,vivo-vivo 1909,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1909 Build/PKQ1.190302.001),,,,,2020-04-25 21:18:31.930,,,,,,
,,2020-04-26 02:48:04,2020-04-26 02:48:04,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,UK,HAL,Widnes,wa8 6px,826040,90.206.172.121,false,O2,O2 - UK,English,1587849482430-7605367783478572239,f4ee54cc-6d3f-4eb1-82d4-d24d28a35be9,,,,,,android,samsung-SM-N960F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-N960F Build/QP1A.190711.020),,,,,2020-04-25 21:18:04.693,,,,,,
,,2020-04-26 02:47:51,2020-04-26 02:47:51,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,UK,WNM,Windsor,sl4 4xw,826044,94.3.69.50,true,Vodafone,vodafone UK,English,1587849471717-9221654690468083648,ea139606-9b14-4b8c-8341-06d6e191eb86,,,,,,android,HUAWEI-VOG-L09,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; VOG-L09 Build/HUAWEIVOG-L09),,,,,2020-04-25 21:17:51.792,,,,,,
,,2020-04-26 02:47:03,2020-04-26 02:47:03,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,HK,NO REGION,Hong Kong,None,None,218.213.202.218,true,,,中文,1587849415943-4131320552214364512,ba4d0e4d-f6da-4cc0-a754-7e86d53ea220,,,,,,android,vivo-vivo 1716,7.1.2,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 7.1.2; vivo 1716 Build/N2G47H),,,,,2020-04-25 21:17:03.317,,,,,,
,,2020-04-26 02:46:25,2020-04-26 02:46:25,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,HK,NO REGION,Hong Kong,None,None,218.213.202.218,true,,,中文,1587849379104-3324484128696935914,acc3d0ed-2b35-48ee-b29e-ed2cb3973be9,,,,,,android,vivo-vivo 1724,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1724 Build/OPM1.171019.011),,,,,2020-04-25 21:16:25.683,,,,,,
,,2020-04-26 02:46:18,2020-04-26 02:46:18,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,GJ,Botad,380005,356008,112.110.75.178,false,Idea,Idea - Be Safe,English,1587849374656-612207356395960892,cbeba22f-86f2-4fab-9760-20ff5a92ce9f,,,,,,android,Redmi-Redmi Note 8 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 Pro MIUI/V11.0.4.0.PGGINXM),,,,,2020-04-25 21:16:18.748,,,,,,
,,2020-04-26 02:45:58,2020-04-26 02:45:58,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,HK,NO REGION,Hong Kong,None,None,218.213.202.218,true,,只能拨打紧急呼救电话,中文,1587849356512-4719750576560863899,9392bf22-f277-4ca9-8fbe-84df60d9d05c,,,,,,android,vivo-vivo 1902,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1902 Build/PPR1.180610.011),,,,,2020-04-25 21:15:58.871,,,,,,
,,2020-04-26 02:45:53,2020-04-26 02:45:53,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,HK,NO REGION,Hong Kong,None,None,218.213.202.218,true,,只能拨打紧急呼救电话,中文,1587849350420-8244060144533914644,50c33c20-0def-4ded-8884-2240777199de,,,,,,android,vivo-vivo 1819,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1819 Build/P00610),,,,,2020-04-25 21:15:53.936,,,,,,
,,2020-04-26 02:45:52,2020-04-26 02:45:52,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,HK,NO REGION,Hong Kong,None,None,218.213.202.218,true,,,中文,1587849346732-4838272341553441374,821a8e96-b2c8-49ee-8da5-612b236b1cc7,,,,,,android,vivo-vivo 1723,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1723 Build/OPM1.171019.026),,,,,2020-04-25 21:15:52.227,,,,,,
,,2020-04-26 02:45:11,2020-04-26 02:45:11,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,QA,SH,Rawdat Rashid,None,None,37.211.51.128,false,Vodafone,Vodafone,English,1587849308365-1366556263417840730,633171e0-28e5-46b2-b81b-f1b9c6619fe7,,,,,,android,samsung-SM-A715F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A715F Build/QP1A.190711.020),,,,,2020-04-25 21:15:11.120,,,,,,
,,2020-04-26 02:45:04,2020-04-26 02:45:04,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CA,BC,Burnaby,v5h 1z5,124933,24.84.224.180,true,chatr,chatr,English,1587849301825-6771911278561187912,ce87a1eb-855a-4891-87ae-e66ba47e5d43,,,,,,android,samsung-SM-G960F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,,,2020-04-25 21:15:04.093,,,,,,
,,2020-04-26 02:44:01,2020-04-26 02:44:01,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,SD,Karachi,74200,None,59.103.220.42,true,ZONG,ZONG,English,1587849235890-2266254517437033736,c1d3c445-4d1b-4e34-924a-1e9e0926869a,,,,,,android,motorola-XT1254,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; XT1254 Build/MCG24.251-5-5),,,,,2020-04-25 21:14:01.636,,,,,,
,,2020-04-26 02:41:22,2020-04-26 02:41:22,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,BD,F,Birganj,5220,None,37.111.248.175,false,,Grameenphone,English,1587848807659-8624833504365898865,25babefe-ff86-456e-8797-80b12fb9d566,,,,,,android,Nokia-TA-1053,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; TA-1053 Build/PKQ1.181105.001),,,,,2020-04-25 21:11:22.198,,,,,,
,,2020-04-26 02:39:56,2020-04-26 02:39:56,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Lahore,54000,None,110.36.71.71,true,,,English,1587848990795-4852664978694054940,502d67f3-d10b-4f47-9eb8-f5d72268927a,,,,,,android,samsung-SM-J710F,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J710F Build/M1AJQ),,,,,2020-04-25 21:09:56.802,,,,,,
,,2020-04-26 02:39:08,2020-04-26 02:39:08,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Mahim,400016,356005,42.106.214.80,false,Vodafone IN,Vodafone IN,English,1587848942028-585819754543733136,259a51cb-a91e-447e-92de-59caa7aaabf1,,,,,,android,vivo-vivo 1727,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1727 Build/PKQ1.190118.001),,,,,2020-04-25 21:09:08.473,,,,,,
,,2020-04-26 02:37:20,2020-04-26 02:37:20,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA,GY,DE,Clonbrook,None,None,190.80.72.135,true,GTT+ Do More,GTT+ Do More,English,1587848837518-665003498784562860,d5e21320-4d9d-4af4-94cf-06d1b301a88b,,,,,,android,samsung-SM-G930U,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G930U Build/R16NW),,,,,2020-04-25 21:07:20.909,,,,,,
,,2020-04-26 02:33:58,2020-04-26 02:33:58,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,DE,HH,Hamburg,22147,276001,95.90.255.81,true,,o2 - de,Deutsch,1587848635826-3683487726135167233,47e803bf-617e-406f-987f-82c464034186,,,,,,android,samsung-SM-A505FN,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A505FN Build/PPR1.180610.011),,,,,2020-04-25 21:03:58.829,,,,,,
,,2020-04-26 02:33:45,2020-04-26 02:33:45,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,PB,Jalandhar City,144003,None,223.185.3.62,false,airtel,airtel,English,1587848617464-8103218950458573996,fd12cbd8-0689-45da-b7ae-f5b33229c122,,,,,,android,samsung-SM-A750F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A750F Build/PPR1.180610.011),,,,,2020-04-25 21:03:45.467,,,,,,
,,2020-04-26 02:32:42,2020-04-26 02:32:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,OM,ZU,Thumrait,222,None,5.36.108.136,true,OMANTEL,OMANTEL,English,1587848559011-7878874692482459361,dad600b9-8c0f-48ba-9b42-1fd9950619d0,,,,,,android,samsung-SM-G965F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G965F Build/QP1A.190711.020),,,,,2020-04-25 21:02:42.644,,,,,,
,,2020-04-26 02:32:35,2020-04-26 02:32:35,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Karnana,50251,None,103.255.5.106,false,Jazz,Jazz,English,1587848549013-3568400995195179739,63889e90-300d-4400-af1a-3738a31d1e96,,,,,,android,samsung-SM-A307FN,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A307FN Build/QP1A.190711.020),,,,,2020-04-25 21:02:35.668,,,,,,
,,2020-04-26 02:31:59,2020-04-26 02:31:59,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,QLD,Dakabin,4503,36314,120.153.236.134,false,Telstra,Telstra,English,1587848530726-2943919964833957963,aab3318b-417d-4be6-8f0f-27d09e96a83f,,,,,,android,samsung-SM-G965F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G965F Build/QP1A.190711.020),,,,,2020-04-25 21:01:59.355,,,,,,
,,2020-04-26 02:28:59,2020-04-26 02:28:59,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,UP,Shahjahanpur,242401,356001,157.43.62.138,false,airtel,airtel,English,1587848336974-5404406312163217259,5acacac0-e50a-4545-9ea8-5b95d278c01f,,,,,,android,asus-ASUS_X00TD,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; ASUS_X00TD Build/PKQ1),,,,,2020-04-25 20:58:59.834,,,,,,
,,2020-04-26 02:28:45,2020-04-26 02:28:45,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU,NZ,AUK,Pukekohe,2679,554001,111.69.209.37,true,2degrees,2degrees,English,1587848322672-6448563079231704733,738e996c-bb95-4bf0-86bf-d35599a840ee,,,,,,android,samsung-SM-N960F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-N960F Build/QP1A.190711.020),,,,,2020-04-25 20:58:45.151,,,,,,
,,2020-04-26 02:28:11,2020-04-26 02:28:11,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Mumbai,400060,356002,49.32.12.249,false,Vodafone IN,Vodafone-Be Safe | Vodafone IN,English,1587848572022-7020219012930129949,08eeaeaa-aecf-4440-86ff-f8032ff2a0eb,,,,,,android,samsung-SM-G975F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G975F Build/QP1A.190711.020),,,,,2020-04-25 20:58:11.502,,,,,,
,,2020-04-26 02:27:38,2020-04-26 02:27:38,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Lahore,54600,None,103.73.101.10,true,Jazz,Jazz,English,1587848256896-5983310974583360849,a73d4001-068d-4540-808c-3957774e645b,,,,,,android,TECNO-TECNO KC3,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; TECNO KC3 Build/PPR1.180610.011),,,,,2020-04-25 20:57:38.747,,,,,,
,,2020-04-26 02:26:44,2020-04-26 02:26:44,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,BD,B,Chittagong,4000,None,27.147.247.80,true,Robi,Robi-Stay Home,English,1587848192218-8503613303137255844,75313c1c-b085-416e-af61-1baef6119592,,,,,,android,xiaomi-Redmi 6,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi 6 MIUI/V11.0.3.0.PCGMIXM),,,,,2020-04-25 20:56:44.221,,,,,,
,,2020-04-26 02:24:00,2020-04-26 02:24:00,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Kamahan,53101,None,119.160.101.177,false,Mobilink,Jazz,English,1587847995575-3482206251133290484,d7536e6c-71e7-45ea-8a4d-f24f808573ef,,,,,,android,HUAWEI-DUB-LX1,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; DUB-LX1 Build/HUAWEIDUB-LX1),,,,,2020-04-25 20:54:00.584,,,,,,
,,2020-04-26 02:23:41,2020-04-26 02:23:41,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,GJ,Surat,395008,356008,150.107.232.136,true,Idea,Idea - Be Safe,English,1587848020794-6533230531756606759,2a7c3a96-ddf1-42b2-b272-15b10f0578ee,,,,,,android,vivo-vivo 1904,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1904 Build/PPR1.180610.011),,,,,2020-04-25 20:53:41.539,,,,,,
,,2020-04-26 02:23:02,2020-04-26 02:23:02,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,AP,Samalkot,533440,356009,157.44.218.13,false,Jio 4G,Jio 4G,English,1587848533913-4647054549218863371,b75e2fdc-e830-4469-bf35-62799f6fda27,,,,,,android,Redmi-Redmi Note 8 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 Pro MIUI/V11.0.4.0.PGGINXM),,,,,2020-04-25 20:53:02.877,,,,,,
,,2020-04-26 02:21:51,2020-04-26 02:21:51,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,PB,Ludhiana,141008,None,157.39.147.84,false,Jio 4G,Jio 4G,English,1587847909122-4293659213348802180,57d36949-abde-4db0-9b38-a2f06ef4ed5e,,,,,,android,xiaomi-Redmi Note 8,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 MIUI/V11.0.4.0.PCOINXM),,,,,2020-04-25 20:51:51.230,,,,,,
,,2020-04-26 02:21:41,2020-04-26 02:21:41,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Kolhapur,416219,356005,1.187.20.25,false,Idea,Idea,English,1587847898375-1695072305342294701,16d8394c-6db7-45c8-a857-eeb2acfa481b,,,,,,android,samsung-SM-M205F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-M205F Build/QP1A.190711.020),,,,,2020-04-25 20:51:41.836,,,,,,
,,2020-04-26 02:21:30,2020-04-26 02:21:30,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,KA,Bangalore,560068,356004,202.131.149.52,false,Jio 4G,Jio 4G,English,1587847888853-2383789105801372264,703b49e8-851f-4bc1-821e-822eb5457e6e,,,,,,android,xiaomi-Redmi Note 7 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 7 Pro MIUI/V11.0.8.0.PFHINXM),,,,,2020-04-25 20:51:30.722,,,,,,
,,2020-04-26 02:20:54,2020-04-26 02:20:54,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TN,Chennai,600081,356007,49.207.136.56,false,airtel,airtel,English,1587847853597-8804227597641837351,d785925e-c0fe-40db-8c9b-d85ff786307f,,,,,,android,samsung-SM-M315F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-M315F Build/QP1A.190711.020),,,,,2020-04-25 20:50:54.974,,,,,,
,,2020-04-26 02:16:03,2020-04-26 02:16:03,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,DL,Delhi,110016,356001,202.173.126.15,true,Vodafone IN,Vodafone IN,English,1587847560277-8286746256569637349,cd0e9169-8513-46b9-bc66-71c8125a9e2b,,,,,,android,OnePlus-HD1901,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; HD1901 Build/QKQ1.190716.003),,,,,2020-04-25 20:46:03.339,,,,,,
,,2020-04-26 02:16:03,2020-04-26 02:16:03,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TG,Hyderabad,500076,356006,183.83.226.105,false,airtel,airtel,English,1587847558226-5106611215819730024,f7889712-1462-4628-b424-cc1697886d58,,,,,,android,vivo-vivo 1814,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1814 Build/O11019),,,,,2020-04-25 20:46:03.531,,,,,,
,,2020-04-26 02:16:01,2020-04-26 02:16:01,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,KA,Gulbarga,585306,356004,27.59.36.31,false,JIO,,English,1587847556656-1802135283524865421,41ba759a-b34c-4e77-b444-f89a426ecc22,,,,,,android,motorola-moto x4,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; moto x4 Build/PPW29.69-40-4),,,,,2020-04-25 20:46:01.230,,,,,,
,,2020-04-26 02:14:00,2020-04-26 02:14:00,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Jaita,39351,None,39.46.40.253,true,Jazz,Jazz,English,1587847439068-932152110563855381,4744ff2c-da7b-4d9c-b53d-c18060b46416,,,,,,android,Realme-RMX1821,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1821 Build/PPR1.180610.011),,,,,2020-04-25 20:44:00.106,,,,,,
,,2020-04-26 02:13:35,2020-04-26 02:13:35,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Mumbai,400010,356002,49.32.38.119,false,Jio 4G,Jio 4G,English,1587847413299-7022915446987205721,94d69ce2-5acc-4879-acf7-19c5ecd1accf,,,,,,android,OnePlus-GM1901,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; GM1901 Build/QKQ1.190716.003),,,,,2020-04-25 20:43:35.542,,,,,,
,,2020-04-26 02:11:49,2020-04-26 02:11:49,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,AE,DU,At Tawar,None,None,92.97.139.148,true,Etisalat,etisalat,English,1587847307302-5318797596753151416,9f417c2c-43f0-4177-a0ca-5a9ed135b5af,,,,,,android,OnePlus-ONEPLUS A6000,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; ONEPLUS A6000 Build/QKQ1.190716.003),,,,,2020-04-25 20:41:49.212,,,,,,
